Segment,Protein Name,Sequence Accession,Complete Genome,Segment Length,Subtype,Collection Date,Host Species,Country,State/Province,Flu Season,Strain Name
4,HA,CY173095,Yes,1701,H3N2,1/24/2008,IRD:Human,USA,New York,07-08,A/New York/1129/2008
4,HA,CY173103,Yes,1701,H3N2,1/24/2008,IRD:Human,USA,New York,07-08,A/New York/1130/2008
4,HA,EU779498,No,1701,H3N2,1/25/2008,IRD:Human,USA,Mississippi,07-08,A/Mississippi/01/2008(H3N2)
4,HA,EU716486,No,1701,H3N2,1/25/2008,IRD:Human,USA,New Jersey,07-08,A/New Jersey/07/2008
4,HA,CY035166,Yes,1713,H3N2,1/25/2008,IRD:Human,USA,Pennsylvania,07-08,A/Pennsylvania/PIT20/2008(H3N2)
4,HA,CY044500,Yes,1726,H3N2,1/28/2008,IRD:Human,USA,Massachusetts,07-08,A/Boston/19/2008(H3N2)
4,HA,CY044508,Yes,1729,H3N2,1/28/2008,IRD:Human,USA,Massachusetts,07-08,A/Boston/20/2008(H3N2)
4,HA,CY044516,No,1701,H3N2,1/28/2008,IRD:Human,USA,Massachusetts,07-08,A/Boston/21/2008(H3N2)
4,HA,EU779518,No,1701,H3N2,1/28/2008,IRD:Human,USA,Hawaii,07-08,A/Hawaii/04/2008(H3N2)
4,HA,CY105846,Yes,1732,H3N2,1/28/2008,IRD:Human,Viet Nam,-N/A-,-N/A-,A/Hue/H39/2008
4,HA,CY173127,Yes,1701,H3N2,1/28/2008,IRD:Human,USA,New York,07-08,A/New York/1134/2008
4,HA,EU716446,No,1701,H3N2,1/29/2008,IRD:Human,USA,Maryland,07-08,A/Maryland/03/2008
4,HA,CY173119,Yes,1701,H3N2,1/29/2008,IRD:Human,USA,New York,07-08,A/New York/1133/2008
4,HA,CY037303,Yes,1729,H3N2,1/29/2008,IRD:Human,Qatar,-N/A-,-N/A-,A/Qatar/AF02/2008(H3N2)
4,HA,CY173111,Yes,1727,H3N2,1/30/2008,IRD:Human,USA,New York,07-08,A/New York/1131/2008
4,HA,EU716512,No,1701,H3N2,1/30/2008,IRD:Human,USA,Wisconsin,07-08,A/Wisconsin/04/2008
4,HA,CY044524,No,1707,H3N2,1/31/2008,IRD:Human,USA,Massachusetts,07-08,A/Boston/23/2008(H3N2)
4,HA,EU779512,No,1701,H3N2,1/31/2008,IRD:Human,USA,Tennessee,07-08,A/Memphis/30/2008(H3N2)
4,HA,EU716502,No,1701,H3N2,1/31/2008,IRD:Human,USA,Wisconsin,07-08,A/Wisconsin/02/2008
4,HA,EU716469,No,1701,H3N2,1/31/2008,IRD:Human,USA,Wisconsin,07-08,A/Wisconsin/05/2008
4,HA,EU779524,No,1701,H3N2,2/1/2008,IRD:Human,USA,Idaho,07-08,A/Idaho/03/2008(H3N2)
4,HA,EU779504,No,1701,H3N2,2/1/2008,IRD:Human,USA,Tennessee,07-08,A/Tennessee/02/2008(H3N2)
4,HA,EU885526,No,1701,H3N2,2/1/2008,IRD:Human,USA,Vermont,07-08,A/Vermont/02/2008(H3N2)
4,HA,EU779522,No,1701,H3N2,2/1/2008,IRD:Human,USA,Virginia,07-08,A/Virginia/02/2008(H3N2)
4,HA,EU716505,No,1701,H3N2,2/1/2008,IRD:Human,USA,Wisconsin,07-08,A/Wisconsin/03/2008
4,HA,EU716470,No,1701,H3N2,2/1/2008,IRD:Human,USA,Wisconsin,07-08,A/Wisconsin/06/2008
4,HA,CY037311,Yes,1726,H3N2,2/2/2008,IRD:Human,Kuwait,-N/A-,-N/A-,A/Kuwait/AF03/2008(H3N2)
4,HA,EU885503,No,1701,H3N2,2/4/2008,IRD:Human,USA,Tennessee,07-08,A/Memphis/28/2008(H3N2)
4,HA,CY173135,Yes,1701,H3N2,2/4/2008,IRD:Human,USA,New York,07-08,A/New York/1135/2008
4,HA,EU716437,No,1701,H3N2,2/4/2008,IRD:Human,USA,Wisconsin,07-08,A/Wisconsin/07/2008
4,HA,EU779528,No,1701,H3N2,2/4/2008,IRD:Human,USA,Wisconsin,07-08,A/Wisconsin/10/2008(H3N2)
4,HA,EU885501,No,1701,H3N2,2/5/2008,IRD:Human,USA,Florida,07-08,A/Florida/10/2008(H3N2)
4,HA,CY173143,Yes,1701,H3N2,2/5/2008,IRD:Human,USA,New York,07-08,A/New York/1136/2008
4,HA,CY038487,No,1714,H3N2,2/5/2008,IRD:Human,USA,Pennsylvania,07-08,A/Pennsylvania/PIT37/2008(H3N2)
4,HA,EU716492,No,1701,H3N2,2/5/2008,IRD:Human,USA,Virginia,07-08,A/Virginia/01/2008
4,HA,CY044540,Yes,1715,H3N2,2/6/2008,IRD:Human,USA,Massachusetts,07-08,A/Boston/29/2008(H3N2)
4,HA,EU779510,No,1701,H3N2,2/6/2008,IRD:Human,USA,Florida,07-08,A/Florida/07/2008(H3N2)
4,HA,CY173151,Yes,1701,H3N2,2/6/2008,IRD:Human,USA,New York,07-08,A/New York/1138/2008
4,HA,CY173159,Yes,1717,H3N2,2/6/2008,IRD:Human,USA,New York,07-08,A/New York/1139/2008
4,HA,CY044357,Yes,1701,H3N2,2/6/2008,IRD:Human,USA,Pennsylvania,07-08,A/Pennsylvania/PIT34/2008(H3N2)
4,HA,CY044548,Yes,1715,H3N2,2/7/2008,IRD:Human,USA,Massachusetts,07-08,A/Boston/31/2008(H3N2)
4,HA,EU885505,No,1701,H3N2,2/7/2008,IRD:Human,USA,Georgia,07-08,A/Georgia/07/2008(H3N2)
4,HA,EU716453,No,1701,H3N2,2/7/2008,IRD:Human,USA,Wisconsin,07-08,A/Wisconsin/08/2008
4,HA,CY035182,Yes,1716,H3N2,2/8/2008,IRD:Human,USA,Pennsylvania,07-08,A/Pennsylvania/PIT31/2008(H3N2)
4,HA,CY173167,Yes,1717,H3N2,2/10/2008,IRD:Human,USA,New York,07-08,A/New York/1140/2008
4,HA,CY038783,Yes,1714,H3N2,2/11/2008,IRD:Human,USA,Mississippi,07-08,A/Mississippi/UR07-0003/2008
4,HA,CY036951,No,1707,H3N2,2/11/2008,IRD:Human,USA,Mississippi,07-08,A/Mississippi/UR07-0004/2008(H3N2)
4,HA,EU852001,No,1701,H3N2,2/11/2008,IRD:Human,USA,North Carolina,07-08,A/North Carolina/01/2008(H3N2)
4,HA,CY035174,Yes,1716,H3N2,2/11/2008,IRD:Human,USA,Pennsylvania,07-08,A/Pennsylvania/PIT25/2008(H3N2)
4,HA,CY037487,Yes,1707,H3N2,2/12/2008,IRD:Human,USA,Kansas,07-08,A/Kansas/UR07-0007/2008(H3N2)
4,HA,CY037479,Yes,1726,H3N2,2/12/2008,IRD:Human,USA,Ohio,07-08,A/Ohio/UR07-0005/2008(H3N2)
4,HA,CY044429,Yes,1717,H3N2,2/13/2008,IRD:Human,USA,Massachusetts,07-08,A/Boston/1/2008(H3N2)
4,HA,CY044572,Yes,1715,H3N2,2/13/2008,IRD:Human,USA,Massachusetts,07-08,A/Boston/36/2008(H3N2)
4,HA,CY038791,Yes,1714,H3N2,2/13/2008,IRD:Human,USA,California,07-08,A/California/UR07-0017/2008
4,HA,CY037503,No,1698,H3N2,2/13/2008,IRD:Human,USA,California,07-08,A/California/UR07-0019/2008(H3N2)
4,HA,EU851999,No,1701,H3N2,2/13/2008,IRD:Human,USA,New York,07-08,A/New York/06/2008(H3N2)
4,HA,FJ549056,No,1701,H3N2,2/13/2008,IRD:Human,USA,New York,07-08,A/New York/08/2008(H3N2)
4,HA,CY173175,Yes,1701,H3N2,2/13/2008,IRD:Human,USA,New York,07-08,A/New York/1141/2008
4,HA,CY041458,Yes,1714,H3N2,2/13/2008,IRD:Human,USA,Ohio,07-08,A/Ohio/UR07-0013/2008(H3N2)
4,HA,CY044580,Yes,1704,H3N2,2/14/2008,IRD:Human,USA,Massachusetts,07-08,A/Boston/38/2008(H3N2)
4,HA,CY044588,Yes,1703,H3N2,2/14/2008,IRD:Human,USA,Massachusetts,07-08,A/Boston/39/2008(H3N2)
4,HA,CY038799,Yes,1726,H3N2,2/14/2008,IRD:Human,USA,Florida,07-08,A/Florida/UR07-0021/2008
4,HA,CY037671,Yes,1726,H3N2,2/14/2008,IRD:Human,USA,Kentucky,07-08,A/Kentucky/UR07-0015/2008(H3N2)
4,HA,CY039415,Yes,1716,H3N2,2/14/2008,IRD:Human,USA,Mississippi,07-08,A/Mississippi/UR07-0024/2008(H3N2)
4,HA,CY037511,Yes,1707,H3N2,2/14/2008,IRD:Human,USA,Mississippi,07-08,A/Mississippi/UR07-0025/2008(H3N2)
4,HA,CY037495,Yes,1716,H3N2,2/14/2008,IRD:Human,USA,Ohio,07-08,A/Ohio/UR07-0016/2008(H3N2)
4,HA,CY037855,No,1701,H3N2,2/14/2008,IRD:Human,USA,Ohio,07-08,A/Ohio/UR07-0023/2008(H3N2)
4,HA,CY044596,Yes,1704,H3N2,2/15/2008,IRD:Human,USA,Massachusetts,07-08,A/Boston/40/2008(H3N2)
4,HA,CY037791,Yes,1727,H3N2,2/15/2008,IRD:Human,USA,Kentucky,07-08,A/Kentucky/UR07-0028/2008(H3N2)
4,HA,EU779526,No,1701,H3N2,2/16/2008,IRD:Human,USA,Oklahoma,07-08,A/Oklahoma/01/2008(H3N2)
4,HA,CY044604,Yes,1726,H3N2,2/18/2008,IRD:Human,USA,Massachusetts,07-08,A/Boston/42/2008(H3N2)
4,HA,CY037527,Yes,1713,H3N2,2/18/2008,IRD:Human,USA,Kentucky,07-08,A/Kentucky/UR07-0037/2008(H3N2)
4,HA,CY039423,Yes,1713,H3N2,2/18/2008,IRD:Human,USA,Kentucky,07-08,A/Kentucky/UR07-0038/2008(H3N2)
4,HA,CY037535,Yes,1707,H3N2,2/18/2008,IRD:Human,USA,Kentucky,07-08,A/Kentucky/UR07-0041/2008(H3N2)
4,HA,CY073899*,No,1701,H3N2,2/18/2008,IRD:Human,Mexico,-N/A-,-N/A-,A/Mexico/UASLP-010/2008
4,HA,CY039103,No,1701,H3N2,2/18/2008,IRD:Human,USA,Mississippi,07-08,A/Mississippi/UR07-0042/2008
4,HA,CY173183,Yes,1716,H3N2,2/18/2008,IRD:Human,USA,New York,07-08,A/New York/1142/2008
4,HA,CY173191,Yes,1701,H3N2,2/18/2008,IRD:Human,USA,New York,07-08,A/New York/1143/2008
4,HA,CY037519,Yes,1718,H3N2,2/18/2008,IRD:Human,USA,Ohio,07-08,A/Ohio/UR07-0031/2008(H3N2)
4,HA,CY039095,Yes,1704,H3N2,2/18/2008,IRD:Human,USA,Ohio,07-08,A/Ohio/UR07-0034/2008
4,HA,CY037799,Yes,1728,H3N2,2/18/2008,IRD:Human,USA,Ohio,07-08,A/Ohio/UR07-0035/2008(H3N2)
4,HA,FJ532091,No,1701,H3N2,2/18/2008,IRD:Human,USA,Texas,07-08,A/Texas/12/2008(H3N2)
4,HA,CY044612,Yes,1710,H3N2,2/19/2008,IRD:Human,USA,Massachusetts,07-08,A/Boston/43/2008(H3N2)
4,HA,CY044620,Yes,1706,H3N2,2/19/2008,IRD:Human,USA,Massachusetts,07-08,A/Boston/44/2008(H3N2)
4,HA,CY044628,Yes,1708,H3N2,2/19/2008,IRD:Human,USA,Massachusetts,07-08,A/Boston/45/2008(H3N2)
4,HA,CY044636,Yes,1704,H3N2,2/19/2008,IRD:Human,USA,Massachusetts,07-08,A/Boston/46/2008(H3N2)
4,HA,CY037543,Yes,1715,H3N2,2/19/2008,IRD:Human,USA,California,07-08,A/California/UR07-0053/2008(H3N2)
4,HA,CY037863,No,1701,H3N2,2/19/2008,IRD:Human,USA,California,07-08,A/California/UR07-0063/2008(H3N2)
4,HA,FJ009473,No,1701,H3N2,2/19/2008,IRD:Human,South Korea,-N/A-,07-08,A/Cheongju/H407/2008(H3N2)
4,HA,FJ009474,No,1701,H3N2,2/19/2008,IRD:Human,South Korea,-N/A-,07-08,A/Cheongju/H411/2008(H3N2)
4,HA,FJ009475,No,1701,H3N2,2/19/2008,IRD:Human,South Korea,-N/A-,07-08,A/Cheongju/H412/2008(H3N2)
4,HA,FJ532086,No,1701,H3N2,2/19/2008,IRD:Human,USA,Illinois,07-08,A/Illinois/14/2008(H3N2)
4,HA,FJ549055,No,1701,H3N2,2/19/2008,IRD:Human,USA,Illinois,07-08,A/Illinois/14/2008(H3N2)
4,HA,CY037807,Yes,1726,H3N2,2/19/2008,IRD:Human,USA,Kansas,07-08,A/Kansas/UR07-0047/2008(H3N2)
4,HA,CY037815,Yes,1728,H3N2,2/19/2008,IRD:Human,USA,Kentucky,07-08,A/Kentucky/UR07-0049/2008(H3N2)
4,HA,CY037319,Yes,1714,H3N2,2/19/2008,IRD:Human,South Korea,-N/A-,07-08,A/Korea/AF05/2008(H3N2)
4,HA,CY173199,Yes,1701,H3N2,2/19/2008,IRD:Human,USA,New York,07-08,A/New York/1144/2008
4,HA,CY173207,Yes,1701,H3N2,2/19/2008,IRD:Human,USA,New York,07-08,A/New York/1145/2008
4,HA,CY173215,Yes,1701,H3N2,2/19/2008,IRD:Human,USA,New York,07-08,A/New York/1146/2008
4,HA,CY036959,Yes,1704,H3N2,2/19/2008,IRD:Human,USA,Ohio,07-08,A/Ohio/UR07-0043/2008(H3N2)
4,HA,CY039111,Yes,1713,H3N2,2/19/2008,IRD:Human,USA,Ohio,07-08,A/Ohio/UR07-0045/2008
4,HA,CY037551,Yes,1710,H3N2,2/19/2008,IRD:Human,USA,Ohio,07-08,A/Ohio/UR07-0058/2008(H3N2)
4,HA,CY044644,Yes,1726,H3N2,2/20/2008,IRD:Human,USA,Massachusetts,07-08,A/Boston/47/2008(H3N2)
4,HA,CY044652,Yes,1715,H3N2,2/20/2008,IRD:Human,USA,Massachusetts,07-08,A/Boston/48/2008(H3N2)
4,HA,CY044844,Yes,1707,H3N2,2/20/2008,IRD:Human,USA,Massachusetts,07-08,A/Boston/96/2008(H3N2)
4,HA,CY038815,Yes,1707,H3N2,2/20/2008,IRD:Human,USA,California,07-08,A/California/UR07-0067/2008
4,HA,EU885507,No,1701,H3N2,2/20/2008,IRD:Human,USA,Indiana,07-08,A/Indiana/05/2008(H3N2)
4,HA,EU779530,No,1701,H3N2,2/20/2008,IRD:Human,USA,Missouri,07-08,A/Missouri/01/2008(H3N2)
4,HA,CY036935,Yes,1718,H3N2,2/20/2008,IRD:Human,USA,Pennsylvania,07-08,A/Pennsylvania/PIT42/2008(H3N2)
4,HA,CY035190,Yes,1717,H3N2,2/20/2008,IRD:Human,USA,Pennsylvania,07-08,A/Pennsylvania/PIT43/2008(H3N2)
4,HA,CY044437,No,1701,H3N2,2/21/2008,IRD:Human,USA,Massachusetts,07-08,A/Boston/2/2008(H3N2)
4,HA,CY044668,Yes,1714,H3N2,2/21/2008,IRD:Human,USA,Massachusetts,07-08,A/Boston/50/2008(H3N2)
4,HA,CY044676,Yes,1729,H3N2,2/21/2008,IRD:Human,USA,Massachusetts,07-08,A/Boston/51/2008(H3N2)
4,HA,CY038839,No,1716,H3N2,2/21/2008,IRD:Human,USA,California,07-08,A/California/UR07-0076/2008
4,HA,CY037559,Yes,1729,H3N2,2/21/2008,IRD:Human,USA,Kentucky,07-08,A/Kentucky/UR07-0068/2008(H3N2)
4,HA,CY038823,No,1701,H3N2,2/21/2008,IRD:Human,USA,Kentucky,07-08,A/Kentucky/UR07-0069/2008
4,HA,CY037703,Yes,1714,H3N2,2/21/2008,IRD:Human,USA,Kentucky,07-08,A/Kentucky/UR07-0072/2008(H3N2)
4,HA,CY038831,Yes,1717,H3N2,2/21/2008,IRD:Human,USA,Ohio,07-08,A/Ohio/UR07-0073/2008
4,HA,CY038495,Yes,1714,H3N2,2/21/2008,IRD:Human,USA,Pennsylvania,07-08,A/Pennsylvania/PIT39/2008(H3N2)
4,HA,CY044445,Yes,1714,H3N2,2/24/2008,IRD:Human,USA,Massachusetts,07-08,A/Boston/3/2008(H3N2)
4,HA,CY044692,Yes,1704,H3N2,2/24/2008,IRD:Human,USA,Massachusetts,07-08,A/Boston/55/2008(H3N2)
4,HA,CY044700,No,1719,H3N2,2/24/2008,IRD:Human,USA,Massachusetts,07-08,A/Boston/56/2008(H3N2)
4,HA,CY044708,Yes,1710,H3N2,2/24/2008,IRD:Human,USA,Massachusetts,07-08,A/Boston/57/2008(H3N2)
4,HA,CY044716,Yes,1707,H3N2,2/24/2008,IRD:Human,USA,Massachusetts,07-08,A/Boston/58/2008(H3N2)
4,HA,CY044724,Yes,1710,H3N2,2/24/2008,IRD:Human,USA,Massachusetts,07-08,A/Boston/59/2008(H3N2)
4,HA,CY044453,Yes,1714,H3N2,2/25/2008,IRD:Human,USA,Massachusetts,07-08,A/Boston/4/2008(H3N2)
4,HA,CY044732,Yes,1704,H3N2,2/25/2008,IRD:Human,USA,Massachusetts,07-08,A/Boston/60/2008(H3N2)
4,HA,CY037567,Yes,1702,H3N2,2/25/2008,IRD:Human,USA,Kentucky,07-08,A/Kentucky/UR07-0081/2008(H3N2)
4,HA,CY037871,No,1701,H3N2,2/25/2008,IRD:Human,USA,Kentucky,07-08,A/Kentucky/UR07-0082/2008(H3N2)
4,HA,CY037879,No,1717,H3N2,2/25/2008,IRD:Human,USA,Kentucky,07-08,A/Kentucky/UR07-0083/2008(H3N2)
4,HA,CY037823,Yes,1714,H3N2,2/25/2008,IRD:Human,USA,Kentucky,07-08,A/Kentucky/UR07-0085/2008(H3N2)
4,HA,CY037719,Yes,1703,H3N2,2/25/2008,IRD:Human,USA,Mississippi,07-08,A/Mississippi/UR07-0100/2008(H3N2)
4,HA,CY036967,Yes,1729,H3N2,2/25/2008,IRD:Human,USA,New York,07-08,A/New York/UR07-0080/2008(H3N2)
4,HA,CY037711,Yes,1706,H3N2,2/25/2008,IRD:Human,USA,New York,07-08,A/New York/UR07-0093/2008(H3N2)
4,HA,CY044461,Yes,1717,H3N2,2/26/2008,IRD:Human,USA,Massachusetts,07-08,A/Boston/5/2008(H3N2)
4,HA,CY044740,Yes,1713,H3N2,2/26/2008,IRD:Human,USA,Massachusetts,07-08,A/Boston/61/2008(H3N2)
4,HA,CY044748,Yes,1725,H3N2,2/26/2008,IRD:Human,USA,Massachusetts,07-08,A/Boston/62/2008(H3N2)
4,HA,CY044756,Yes,1728,H3N2,2/26/2008,IRD:Human,USA,Massachusetts,07-08,A/Boston/63/2008(H3N2)
4,HA,CY041466,Yes,1720,H3N2,2/26/2008,IRD:Human,USA,Florida,07-08,A/Florida/UR07-0095/2008(H3N2)
4,HA,CY036983,Yes,1715,H3N2,2/26/2008,IRD:Human,USA,Florida,07-08,A/Florida/UR07-0101/2008(H3N2)
4,HA,CY037727,Yes,1707,H3N2,2/26/2008,IRD:Human,USA,Florida,07-08,A/Florida/UR07-0102/2008(H3N2)
4,HA,EU779532,No,1701,H3N2,2/26/2008,IRD:Human,USA,Georgia,07-08,A/Georgia/04/2008(H3N2)
4,HA,CY038847,Yes,1715,H3N2,2/26/2008,IRD:Human,USA,Kansas,07-08,A/Kansas/UR07-0096/2008
4,HA,FJ686930,No,1701,H3N2,2/26/2008,IRD:Human,USA,Missouri,07-08,A/Missouri/05/2008(H3N2)
4,HA,FJ549038,No,1701,H3N2,2/26/2008,IRD:Human,USA,Missouri,07-08,A/Missouri/05/2008(H3N2)
4,HA,FJ686931,No,1701,H3N2,2/26/2008,IRD:Human,USA,Missouri,07-08,A/Missouri/05/2008(H3N2)
4,HA,CY036975,Yes,1729,H3N2,2/26/2008,IRD:Human,USA,Ohio,07-08,A/Ohio/UR07-0089/2008(H3N2)
4,HA,CY037575,No,1717,H3N2,2/26/2008,IRD:Human,USA,Ohio,07-08,A/Ohio/UR07-0105/2008(H3N2)
4,HA,CY044764,No,1714,H3N2,2/27/2008,IRD:Human,USA,Massachusetts,07-08,A/Boston/64/2008(H3N2)
4,HA,CY044772,Yes,1714,H3N2,2/27/2008,IRD:Human,USA,Massachusetts,07-08,A/Boston/66/2008(H3N2)
4,HA,CY044469,Yes,1704,H3N2,2/27/2008,IRD:Human,USA,Massachusetts,07-08,A/Boston/9/2008(H3N2)
4,HA,CY037583,Yes,1717,H3N2,2/27/2008,IRD:Human,USA,Kentucky,07-08,A/Kentucky/UR07-0107/2008(H3N2)
4,HA,CY037591,Yes,1726,H3N2,2/27/2008,IRD:Human,USA,Kentucky,07-08,A/Kentucky/UR07-0108/2008(H3N2)
4,HA,CY037735,No,1701,H3N2,2/27/2008,IRD:Human,USA,Kentucky,07-08,A/Kentucky/UR07-0109/2008(H3N2)
4,HA,CY173223,Yes,1717,H3N2,2/27/2008,IRD:Human,USA,New York,07-08,A/New York/1147/2008
4,HA,FJ009476,No,1701,H3N2,2/28/2008,IRD:Human,South Korea,-N/A-,07-08,A/Cheongju/H471/2008(H3N2)
4,HA,CY037599,Yes,1729,H3N2,2/28/2008,IRD:Human,USA,Kansas,07-08,A/Kansas/UR07-0110/2008(H3N2)
4,HA,CY037607,Yes,1729,H3N2,2/28/2008,IRD:Human,USA,New York,07-08,A/New York/UR07-0111/2008(H3N2)
4,HA,CY172175,No,1701,H3N2,2/29/2008,IRD:Human,USA,New York,07-08,A/New York/1149/2008
4,HA,CY044780,Yes,1717,H3N2,3/1/2008,IRD:Human,USA,Massachusetts,07-08,A/Boston/68/2008(H3N2)
4,HA,JQ655462,No,1762,H3N2,3/2008,IRD:Human,Russia,-N/A-,07-08,A/Nizhniy Novgorod/668/2008
4,HA,EU885512,No,1701,H3N2,3/2/2008,IRD:Human,USA,Arkansas,07-08,A/Arkansas/05/2008(H3N2)
4,HA,CY044788,Yes,1714,H3N2,3/2/2008,IRD:Human,USA,Massachusetts,07-08,A/Boston/71/2008(H3N2)
4,HA,JX946739,No,1698,H3N2,3/2/2008,IRD:Human,China,-N/A-,-N/A-,A/Qingdao/F194/2008
4,HA,CY044476,Yes,1716,H3N2,3/3/2008,IRD:Human,USA,Massachusetts,07-08,A/Boston/10/2008(H3N2)
4,HA,CY039431,Yes,1713,H3N2,3/3/2008,IRD:Human,USA,Kentucky,07-08,A/Kentucky/UR07-0116/2008(H3N2)
4,HA,CY173231,Yes,1701,H3N2,3/3/2008,IRD:Human,USA,New York,07-08,A/New York/1148/2008
4,HA,CY173239,Yes,1701,H3N2,3/3/2008,IRD:Human,USA,New York,07-08,A/New York/1150/2008
4,HA,EU885514,No,1701,H3N2,3/3/2008,IRD:Human,USA,Washington,07-08,A/Washington/03/2008(H3N2)
4,HA,CY037831,Yes,1701,H3N2,3/4/2008,IRD:Human,USA,Kentucky,07-08,A/Kentucky/UR07-0124/2008(H3N2)
4,HA,CY037887,No,1701,H3N2,3/4/2008,IRD:Human,USA,Ohio,07-08,A/Ohio/UR07-0126/2008(H3N2)
4,HA,JX946762,No,1698,H3N2,3/4/2008,IRD:Human,China,-N/A-,-N/A-,A/Qingdao/F206/2008
4,HA,CY037839,Yes,1716,H3N2,3/5/2008,IRD:Human,USA,Kansas,07-08,A/Kansas/UR07-0129/2008(H3N2)
4,HA,CY036991,Yes,1729,H3N2,3/5/2008,IRD:Human,USA,Kansas,07-08,A/Kansas/UR07-0135/2008(H3N2)
4,HA,CY037847,Yes,1716,H3N2,3/5/2008,IRD:Human,USA,Kansas,07-08,A/Kansas/UR07-0136/2008(H3N2)
4,HA,CY037615,No,1717,H3N2,3/5/2008,IRD:Human,USA,Kansas,07-08,A/Kansas/UR07-0137/2008(H3N2)
4,HA,CY173247,Yes,1701,H3N2,3/6/2008,IRD:Human,USA,New York,07-08,A/New York/1151/2008
4,HA,FJ686942,No,1701,H3N2,3/6/2008,IRD:Human,USA,New York,07-08,A/New York/29/2008(H3N2)
4,HA,CY037743,Yes,1717,H3N2,3/6/2008,IRD:Human,USA,New York,07-08,A/New York/UR07-0133/2008(H3N2)
4,HA,CY036999,Yes,1728,H3N2,3/6/2008,IRD:Human,USA,Ohio,07-08,A/Ohio/UR07-0140/2008(H3N2)
4,HA,JX946740,No,1698,H3N2,3/8/2008,IRD:Human,China,-N/A-,-N/A-,A/Qingdao/S57/2008
4,HA,CY037623,Yes,1718,H3N2,3/10/2008,IRD:Human,USA,Florida,07-08,A/Florida/UR07-0146/2008(H3N2)
4,HA,CY038871,Yes,1726,H3N2,3/10/2008,IRD:Human,USA,Florida,07-08,A/Florida/UR07-0150/2008
4,HA,CY038855,Yes,1713,H3N2,3/10/2008,IRD:Human,USA,Kentucky,07-08,A/Kentucky/UR07-0148/2008
4,HA,CY038863,Yes,1726,H3N2,3/10/2008,IRD:Human,USA,Kentucky,07-08,A/Kentucky/UR07-0149/2008
4,HA,CY118131,Yes,1731,H3N2,3/10/2008,IRD:Human,Malaysia,-N/A-,-N/A-,A/Malaysia/1959476/2008
4,HA,CY119026,Yes,1731,H3N2,3/10/2008,IRD:Human,Malaysia,-N/A-,-N/A-,A/Malaysia/1959864/2008
4,HA,FJ179354,No,1701,H3N2,3/10/2008,IRD:Human,USA,Minnesota,07-08,A/Minnesota/14/2008(H3N2)
4,HA,CY173255,Yes,1701,H3N2,3/10/2008,IRD:Human,USA,New York,07-08,A/New York/1152/2008
4,HA,CY044796,Yes,1707,H3N2,3/11/2008,IRD:Human,USA,Massachusetts,07-08,A/Boston/78/2008(H3N2)
4,HA,EU914859,No,1701,H3N2,3/11/2008,IRD:Human,USA,Florida,07-08,A/Florida/14/2008(H3N2)
4,HA,CY173271,Yes,1728,H3N2,3/11/2008,IRD:Human,USA,New York,07-08,A/New York/1154/2008
4,HA,EU885532,No,1701,H3N2,3/11/2008,IRD:Human,USA,Oregon,07-08,A/Oregon/01/2008(H3N2)
4,HA,CY044804,Yes,1720,H3N2,3/12/2008,IRD:Human,USA,Massachusetts,07-08,A/Boston/79/2008
4,HA,CY041474,Yes,1701,H3N2,3/12/2008,IRD:Human,USA,Florida,07-08,A/Florida/UR07-0154/2008(H3N2)
4,HA,CY173263,Yes,1701,H3N2,3/12/2008,IRD:Human,USA,New York,07-08,A/New York/1153/2008
4,HA,CY037631,Yes,1717,H3N2,3/12/2008,IRD:Human,USA,New York,07-08,A/New York/UR07-0153/2008(H3N2)
4,HA,EU779534,No,1701,H3N2,3/12/2008,IRD:Human,USA,Texas,07-08,A/Texas/05/2008(H3N2)
4,HA,CY044812,Yes,1717,H3N2,3/13/2008,IRD:Human,USA,Massachusetts,07-08,A/Boston/81/2008(H3N2)
4,HA,EU885534,No,1701,H3N2,3/13/2008,IRD:Human,USA,Minnesota,07-08,A/Minnesota/06/2008(H3N2)
4,HA,EU885522,No,1701,H3N2,3/13/2008,IRD:Human,USA,Washington,07-08,A/Washington/04/2008(H3N2)
4,HA,CY044852,Yes,1729,H3N2,3/14/2008,IRD:Human,USA,Massachusetts,07-08,A/Boston/97/2008(H3N2)
4,HA,EU885516,No,1701,H3N2,3/14/2008,IRD:Human,USA,New Jersey,07-08,A/New Jersey/15/2008(H3N2)
4,HA,CY119034,Yes,1731,H3N2,3/17/2008,IRD:Human,Malaysia,-N/A-,-N/A-,A/Malaysia/1963888/2008
4,HA,CY044381,Yes,1704,H3N2,3/17/2008,IRD:Human,USA,New York,07-08,A/New York/UR07-0160/2008(H3N2)
4,HA,CY037639,No,1714,H3N2,3/19/2008,IRD:Human,USA,Kentucky,07-08,A/Kentucky/UR07-0162/2008(H3N2)
4,HA,CY119042,Yes,1732,H3N2,3/19/2008,IRD:Human,Malaysia,-N/A-,-N/A-,A/Malaysia/1965896/2008
4,HA,EU885536,No,1701,H3N2,3/19/2008,IRD:Human,USA,Minnesota,07-08,A/Minnesota/07/2008(H3N2)
4,HA,EU852005,No,1701,H3N2,3/19/2008,IRD:Human,USA,Texas,07-08,A/Texas/06/2008(H3N2)
4,HA,CY037647,Yes,1716,H3N2,3/20/2008,IRD:Human,USA,Kentucky,07-08,A/Kentucky/UR07-0164/2008(H3N2)
